date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:56	45083/45083	---M--	200	added ('OK')	image/jpeg	etag:%22b01b-627d1fef60a1d%22	https://html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:56	56122/56122	---M--	200	added ('OK')	image/png	etag:%22db3a-627d1ff909465%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-6.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-6.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:56	71016/71016	---M--	200	added ('OK')	image/jpeg	etag:%2211568-627d1fef696bc%22	https://html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-4.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/gallery/item-1-4.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:56	38375/38375	---M--	200	added ('OK')	image/png	etag:%2295e7-627d1ff925984%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-7.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-7.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:56	45091/45091	---M--	200	added ('OK')	image/png	etag:%22b023-627d1ff928864%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-8.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-8.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:57	40752/40752	---M--	200	added ('OK')	image/png	etag:%229f30-627d1ff941ea4%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-9.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products5/product-1-9.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:57	27896/27896	---M--	200	added ('OK')	image/jpeg	etag:%226cf8-627d1fed003ca%22	https://html.vecurosoft.com/luxrio/demo/assets/img/deal/deal-img1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/deal/deal-img1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:57	12351/12351	---M--	200	added ('OK')	image/svg+xml	etag:%22303f-627d1fecff42a%22	https://html.vecurosoft.com/luxrio/demo/assets/img/deal/deal-img2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/deal/deal-img2.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:57	430005/430005	---M--	200	added ('OK')	image/jpeg	etag:%2268fb5-627d1fe9e83fc%22	https://html.vecurosoft.com/luxrio/demo/assets/img/bg/deal-bg-1-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/bg/deal-bg-1-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:58	1637/1637	---M--	200	added ('OK')	image/svg+xml	etag:%22665-627d1ff1bb2af%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:58	2122/2122	---M--	200	added ('OK')	image/svg+xml	etag:%2284a-627d1ff1d0a6f%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-2.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:58	5236/5236	---M--	200	added ('OK')	image/svg+xml	etag:%221474-627d1ff1d394f%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-3.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-3.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:58	8590/8590	---M--	200	added ('OK')	image/svg+xml	etag:%22218e-627d1ff1ea0ae%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-4.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-feature-icon-1-4.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:58	15429/15429	---M--	200	added ('OK')	image/png	etag:%223c45-627d1ffb4e538%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-j-2-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-j-2-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:59	13872/13872	---M--	200	added ('OK')	image/png	etag:%223630-627d1ffb68b17%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-j-2-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/ele-j-2-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:59	94938/94938	---M--	200	added ('OK')	image/jpeg	etag:%22172da-627d1fe807c87%22	https://html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:59	33124/33124	---M--	200	added ('OK')	image/jpeg	etag:%228164-627d1fe8260e6%22	https://html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-4.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-4.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
18:59:59	8457/8457	---M--	200	added ('OK')	image/svg+xml	etag:%222109-627d1fe857dc5%22	https://html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-6.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-6.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
19:00:00	514271/514271	---M--	200	added ('OK')	image/svg+xml	etag:%227d8df-627d1fe871404%22	https://html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-5.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-5.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
19:00:00	43642/43642	---M--	200	added ('OK')	image/png	etag:%22aa7a-627d1feed3080%22	https://html.vecurosoft.com/luxrio/demo/assets/img/footer/footer-image-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/footer/footer-image-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
19:00:00	3450/3450	---M--	200	added ('OK')	image/png	etag:%22d7a-627d1feecf200%22	https://html.vecurosoft.com/luxrio/demo/assets/img/footer/payments.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/footer/payments.png	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
19:00:00	102032/102032	---M--	200	added ('OK')	image/svg+xml	etag:%2218e90-627d1fe87b044%22	https://html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-7.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/about/about-1-7.svg	(from https://html.vecurosoft.com/luxrio/demo/index-2.html)
19:00:01	906/906	---M--	200	added ('OK')	image/svg+xml	etag:%2238a-627d1ffca5190%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/header-bottom-shape-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/header-bottom-shape-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:01	763/763	---M--	200	added ('OK')	image/svg+xml	etag:%222fb-627d1ff05e897%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-h3-ele-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-h3-ele-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:01	240352/240352	---M--	200	added ('OK')	image/jpeg	etag:%223aae0-627d1ff05c957%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:01	106932/106932	---M--	200	added ('OK')	image/png	etag:%221a1b4-627d1ff02db58%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:01	110098/110098	---M--	200	added ('OK')	image/png	etag:%221ae12-627d1ff0442b7%22	https://html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/hero/hero-bg-3-1-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:02	9509/9509	---M--	200	added ('OK')	image/png	etag:%222525-627d1fe8e76a2%22	https://html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-bg-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-bg-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:02	49330/49330	---M--	200	added ('OK')	image/png	etag:%22c0b2-627d1fe903bc1%22	https://html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-watch-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-watch-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:02	76963/76963	---M--	200	added ('OK')	image/png	etag:%2212ca3-627d1fe9106e1%22	https://html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-bg-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-bg-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:02	58356/58356	---M--	200	added ('OK')	image/png	etag:%22e3f4-627d1fe922021%22	https://html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-watch-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/banner/banner-watch-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:03	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-627d1ffc6a812%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-1.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:03	17422/17422	---M--	200	added ('OK')	image/png	etag:%22440e-627d1ff628f36%22	https://html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:03	19529/19529	---M--	200	added ('OK')	image/png	etag:%224c49-627d1ff626ff6%22	https://html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:03	17330/17330	---M--	200	added ('OK')	image/png	etag:%2243b2-627d1ff63f695%22	https://html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:03	17522/17522	---M--	200	added ('OK')	image/png	etag:%224472-627d1ff643515%22	https://html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-4.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-4.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:04	16522/16522	---M--	200	added ('OK')	image/png	etag:%22408a-627d1ff6638b4%22	https://html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-5.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/product6/pro-1-5.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:04	6144/6144	---M--	200	added ('OK')	image/png	etag:%221800-627d1fec4c8ce%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:04	5631/5631	---M--	200	added ('OK')	image/svg+xml	etag:%2215ff-627d1fec6302e%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-2.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-2.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:04	149/149	---M--	200	added ('OK')	image/svg+xml	etag:%2295-627d1fec63fce%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-3.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-3.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:05	152/152	---M--	200	added ('OK')	image/svg+xml	etag:%2298-627d1fec7b6cd%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-4.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-ele-2-4.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:05	129963/129963	---M--	200	added ('OK')	image/jpeg	etag:%221fbab-627d1feca27cc%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-main-2-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-main-2-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:05	38374/38374	---M--	200	added ('OK')	image/png	etag:%2295e6-627d1febe3151%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:05	35099/35099	---M--	200	added ('OK')	image/png	etag:%22891b-627d1febfa850%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:05	33807/33807	---M--	200	added ('OK')	image/png	etag:%22840f-627d1febfe6d0%22	https://html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/categories/cate-2-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:06	7499/7499	---M--	200	added ('OK')	image/png	etag:%221d4b-627d1fe9cbedd%22	https://html.vecurosoft.com/luxrio/demo/assets/img/bg/process-bg.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/bg/process-bg.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:06	59311/59311	---M--	200	added ('OK')	image/png	etag:%22e7af-627d1ff45c040%22	https://html.vecurosoft.com/luxrio/demo/assets/img/process/process-img-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/process/process-img-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:06	19492/19492	---M--	200	added ('OK')	image/png	etag:%224c24-627d1ff999ce2%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-1.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:06	20269/20269	---M--	200	added ('OK')	image/png	etag:%224f2d-627d1ff999ce2%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:07	52051/52051	---M--	200	added ('OK')	image/png	etag:%22cb53-627d1ff9b90e1%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:07	16522/16522	---M--	200	added ('OK')	image/png	etag:%22408a-627d1ff9b6201%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-4.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-4.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:07	20597/20597	---M--	200	added ('OK')	image/png	etag:%225075-627d1ff9d2721%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-5.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-5.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:07	19427/19427	---M--	200	added ('OK')	image/png	etag:%224be3-627d1ff9db3c0%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-6.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-6.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:07	22511/22511	---M--	200	added ('OK')	image/png	etag:%2257ef-627d1ff9ebd60%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-7.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-7.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:08	17522/17522	---M--	200	added ('OK')	image/png	etag:%224472-627d1ff9f4a00%22	https://html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-8.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/products6/product-1-8.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:08	92432/92432	---M--	200	added ('OK')	image/jpeg	etag:%2216910-627d1fe9ee1bc%22	https://html.vecurosoft.com/luxrio/demo/assets/img/bg/video-bg-3-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/bg/video-bg-3-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:08	13068/13068	---M--	200	added ('OK')	image/svg+xml	etag:%22330c-627d1ffcfb08e%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/title-shape-4.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/title-shape-4.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:08	52580/52580	---M--	200	added ('OK')	image/png	etag:%22cd64-627d1ffc87cd1%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-2.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:09	75593/75593	---M--	200	added ('OK')	image/png	etag:%2212749-627d1ffc95791%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-3.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/h3-ele-3.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:09	39589/39589	---M--	200	added ('OK')	image/png	etag:%229aa5-627d1ffe82a26%22	https://html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-left.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/testimonials/testi-left.png	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:09	13068/13068	---M--	200	added ('OK')	image/svg+xml	etag:%22330c-627d1ffcee56f%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/title-shape-3.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/title-shape-3.svg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:09	62071/62071	---M--	200	added ('OK')	image/jpeg	etag:%22f277-627d1ff2e11c8%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-1.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-1.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:10	48579/48579	---M--	200	added ('OK')	image/jpeg	etag:%22bdc3-627d1ff2e2168%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-2.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-2.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:10	56590/56590	---M--	200	added ('OK')	image/jpeg	etag:%22dd0e-627d1ff302508%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-3.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-3.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:10	57882/57882	---M--	200	added ('OK')	image/jpeg	etag:%22e21a-627d1ff3034a8%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-4.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-4.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:11	54874/54874	---M--	200	added ('OK')	image/jpeg	etag:%22d65a-627d1ff31ea27%22	https://html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-5.jpg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/instagram/inssta-2-5.jpg	(from https://html.vecurosoft.com/luxrio/demo/index-3.html)
19:00:11	19581/19581	---M--	200	added ('OK')	image/svg+xml	etag:%224c7d-627d1ffb1c859%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/dot-shape.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/dot-shape.svg	(from https://html.vecurosoft.com/luxrio/demo/about.html)
19:00:11	7532/7532	---M--	200	added ('OK')	image/png	etag:%221d6c-627d1ffac983b%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/aboutpage-ele1.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/aboutpage-ele1.png	(from https://html.vecurosoft.com/luxrio/demo/about.html)
19:00:11	7618/7618	---M--	200	added ('OK')	image/png	etag:%221dc2-627d1ffac983b%22	https://html.vecurosoft.com/luxrio/demo/assets/img/shapes/aboutpage-ele2.png	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/shapes/aboutpage-ele2.png	(from https://html.vecurosoft.com/luxrio/demo/about.html)
19:00:12	3422/3422	---M--	200	added ('OK')	image/svg+xml	etag:%22d5e-627d1ff187690%22	https://html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-about-icon-1.svg	C:/Users/User/OneDrive/Desktop/Projects%20Web/EVERAURA/everaura/html.vecurosoft.com/luxrio/demo/assets/img/icons/vs-about-icon-1.svg	(from https://html.vecurosoft.com/luxrio/demo/about.html)
